epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
31,1349.89,1.05694,0.98257,1.37387,0.75764,0.73279,0.79589,0.43851,1.17796,1.16784,1.67455,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515
32,1393,1.05215,0.97595,1.36702,0.74006,0.72645,0.77988,0.39058,1.24759,1.18372,1.72781,0.0253965,0.0084655,0.0253965,0.0084655,0.0253965,0.0084655,0.0253965,0.0084655
33,1435.43,1.04988,0.97289,1.36402,0.75598,0.73803,0.79278,0.429,1.19832,1.16024,1.66561,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416
34,1478.34,1.04676,0.9663,1.3587,0.74897,0.73279,0.7859,0.41918,1.21435,1.14938,1.70803,0.0250995,0.0083665,0.0250995,0.0083665,0.0250995,0.0083665,0.0250995,0.0083665
35,1520.71,1.0424,0.96089,1.35306,0.75358,0.74875,0.79189,0.41536,1.2302,1.16574,1.71407,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317
36,1562.72,1.0445,0.95902,1.35816,0.74984,0.73961,0.79046,0.42034,1.20918,1.14105,1.68106,0.0248025,0.0082675,0.0248025,0.0082675,0.0248025,0.0082675,0.0248025,0.0082675
37,1606.01,1.03316,0.94451,1.34055,0.75329,0.74907,0.79505,0.43294,1.17235,1.135,1.62895,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218
38,1647.9,1.0372,0.95444,1.35313,0.75546,0.73819,0.78921,0.41742,1.21622,1.12831,1.6834,0.0245055,0.0081685,0.0245055,0.0081685,0.0245055,0.0081685,0.0245055,0.0081685
39,1691.44,1.03587,0.94293,1.34861,0.7643,0.73944,0.79546,0.43558,1.17729,1.11317,1.64281,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119
40,1733.81,1.02435,0.93267,1.33847,0.73678,0.74358,0.78495,0.4103,1.22131,1.15562,1.69213,0.0242085,0.0080695,0.0242085,0.0080695,0.0242085,0.0080695,0.0242085,0.0080695
41,1776.6,1.02833,0.93853,1.34233,0.75961,0.74659,0.79269,0.42156,1.21276,1.11732,1.69578,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802
42,1818.88,1.02443,0.92863,1.33684,0.75903,0.73232,0.79192,0.41974,1.20988,1.16057,1.66976,0.0239115,0.0079705,0.0239115,0.0079705,0.0239115,0.0079705,0.0239115,0.0079705
43,1860.89,1.02231,0.92401,1.33476,0.75962,0.73617,0.79261,0.42902,1.2042,1.13752,1.68249,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921
44,1904.34,1.01379,0.91997,1.3267,0.74844,0.75103,0.79287,0.42822,1.18957,1.11098,1.65592,0.0236145,0.0078715,0.0236145,0.0078715,0.0236145,0.0078715,0.0236145,0.0078715
45,1947.35,1.01168,0.91702,1.33176,0.74268,0.74405,0.78279,0.41228,1.2276,1.14073,1.716,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822
46,1989.72,1.01157,0.90949,1.33172,0.75735,0.74643,0.79609,0.42678,1.20589,1.10467,1.67249,0.0233175,0.0077725,0.0233175,0.0077725,0.0233175,0.0077725,0.0233175,0.0077725
47,2032.47,1.00837,0.91162,1.32546,0.76173,0.73156,0.79261,0.43019,1.18643,1.10749,1.63939,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723
48,2074.88,1.00309,0.90717,1.31871,0.75781,0.73771,0.79199,0.42626,1.20043,1.10465,1.67974,0.0230205,0.0076735,0.0230205,0.0076735,0.0230205,0.0076735,0.0230205,0.0076735
49,2116.84,1.00319,0.89951,1.3161,0.75774,0.74136,0.7958,0.42539,1.20625,1.11116,1.67774,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624
50,2160.44,1.00093,0.90058,1.31913,0.75499,0.75009,0.79739,0.42998,1.20355,1.10632,1.67809,0.0227235,0.0075745,0.0227235,0.0075745,0.0227235,0.0075745,0.0227235,0.0075745
51,2202.48,0.99866,0.88527,1.30912,0.74086,0.74183,0.78676,0.42123,1.21419,1.15998,1.7044,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525
52,2245.8,0.99567,0.89198,1.31172,0.74961,0.74659,0.79005,0.41744,1.22869,1.11625,1.72481,0.0224265,0.0074755,0.0224265,0.0074755,0.0224265,0.0074755,0.0224265,0.0074755
53,2287.59,1.0018,0.89046,1.31268,0.76472,0.73723,0.7913,0.42584,1.21515,1.11058,1.70116,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
54,2330.84,0.98448,0.87474,1.29648,0.76716,0.74183,0.79924,0.42836,1.22648,1.10669,1.70226,0.0221295,0.0073765,0.0221295,0.0073765,0.0221295,0.0073765,0.0221295,0.0073765
55,2373.22,0.98676,0.8754,1.29616,0.76254,0.74072,0.79536,0.43216,1.20379,1.09339,1.68911,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327
56,2416.57,0.98513,0.87209,1.29984,0.76123,0.73961,0.79418,0.42556,1.22272,1.10451,1.7021,0.0218325,0.0072775,0.0218325,0.0072775,0.0218325,0.0072775,0.0218325,0.0072775
57,2458.29,0.9864,0.878,1.30422,0.77283,0.74421,0.79988,0.4358,1.21983,1.09839,1.70539,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
58,2501.48,0.98439,0.87094,1.30213,0.7497,0.75103,0.79474,0.43005,1.21741,1.08184,1.7038,0.0215355,0.0071785,0.0215355,0.0071785,0.0215355,0.0071785,0.0215355,0.0071785
59,2543.7,0.98147,0.86617,1.29794,0.75319,0.7409,0.79191,0.42326,1.22685,1.08596,1.69993,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129
60,2586.04,0.97931,0.86708,1.29504,0.73787,0.75214,0.78892,0.41919,1.22981,1.09936,1.71142,0.0212385,0.0070795,0.0212385,0.0070795,0.0212385,0.0070795,0.0212385,0.0070795
61,2629.04,0.9772,0.86702,1.29855,0.76123,0.74118,0.80119,0.42955,1.20449,1.06919,1.68817,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
62,2672.03,0.97459,0.85676,1.29111,0.76039,0.73826,0.79168,0.42457,1.20344,1.06981,1.68821,0.0209415,0.0069805,0.0209415,0.0069805,0.0209415,0.0069805,0.0209415,0.0069805
63,2714.45,0.97281,0.85636,1.29228,0.76498,0.73399,0.7919,0.42746,1.2103,1.13393,1.68494,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
64,2757.24,0.96803,0.84949,1.28186,0.75193,0.7347,0.78712,0.41916,1.23123,1.11091,1.7169,0.0206445,0.0068815,0.0206445,0.0068815,0.0206445,0.0068815,0.0206445,0.0068815
65,2799.6,0.96889,0.84621,1.28256,0.76043,0.75103,0.79908,0.43097,1.20743,1.08243,1.66895,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
66,2841.46,0.96434,0.84317,1.28449,0.76058,0.73601,0.78454,0.42006,1.20158,1.09878,1.67971,0.0203475,0.0067825,0.0203475,0.0067825,0.0203475,0.0067825,0.0203475,0.0067825
67,2884.78,0.95767,0.84019,1.27211,0.75261,0.74102,0.785,0.41953,1.2209,1.10509,1.69794,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
68,2927.75,0.95948,0.83731,1.28024,0.76412,0.73692,0.78779,0.41979,1.21708,1.08019,1.69283,0.0200505,0.0066835,0.0200505,0.0066835,0.0200505,0.0066835,0.0200505,0.0066835
69,2970.37,0.96291,0.8444,1.27861,0.74437,0.75737,0.7872,0.42312,1.21296,1.07918,1.68635,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
70,3012.24,0.95394,0.83033,1.27874,0.75904,0.73787,0.788,0.42064,1.20287,1.07451,1.68551,0.0197535,0.0065845,0.0197535,0.0065845,0.0197535,0.0065845,0.0197535,0.0065845
71,3055.33,0.94905,0.82652,1.26425,0.74842,0.75435,0.79131,0.42192,1.21267,1.08392,1.69813,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
72,3097.3,0.9548,0.82983,1.27071,0.75373,0.75737,0.79532,0.42381,1.2179,1.07941,1.69786,0.0194565,0.0064855,0.0194565,0.0064855,0.0194565,0.0064855,0.0194565,0.0064855
73,3140.49,0.94793,0.82334,1.26682,0.76188,0.73977,0.78853,0.41928,1.22824,1.10174,1.72042,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
74,3182.13,0.95112,0.83107,1.26982,0.74957,0.74516,0.78297,0.41249,1.22663,1.10377,1.7131,0.0191595,0.0063865,0.0191595,0.0063865,0.0191595,0.0063865,0.0191595,0.0063865
75,3225.64,0.94691,0.82045,1.26012,0.76869,0.74149,0.79371,0.4256,1.21625,1.06868,1.69826,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
76,3267.91,0.93682,0.81328,1.26002,0.75262,0.74589,0.78881,0.41733,1.23517,1.07078,1.72873,0.0188625,0.0062875,0.0188625,0.0062875,0.0188625,0.0062875,0.0188625,0.0062875
77,3310.59,0.93823,0.81088,1.2637,0.74814,0.74374,0.78536,0.41637,1.23788,1.0906,1.72433,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
78,3352.78,0.93449,0.80816,1.25732,0.75511,0.73961,0.78068,0.41253,1.23098,1.09615,1.71469,0.0185655,0.0061885,0.0185655,0.0061885,0.0185655,0.0061885,0.0185655,0.0061885
