,epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
65,66.0,429.89275,1.175304375,0.9333525,1.093988125,0.755393125,0.7575500000000001,0.817685,0.430593125,1.1799412500000002,0.963790625,1.1669156250000001,0.0013565,0.0013565,0.0013565
66,67.0,436.4335,1.17758125,0.9273856250000001,1.0828156249999998,0.724069375,0.7829081250000001,0.803404375,0.411225,1.204625,0.974905625,1.1717118750000002,0.0013466,0.0013466,0.0013466
67,68.0,442.86699999999996,1.1741312499999998,0.923505,1.083369375,0.748018125,0.792961875,0.8314125,0.44517625,1.155503125,0.9386825,1.157015,0.0013367,0.0013367,0.0013367
68,69.0,449.323,1.17246625,0.9159200000000001,1.084010625,0.7347600000000001,0.77359125,0.809239375,0.3925625,1.282831875,0.977818125,1.222204375,0.0013268,0.0013268,0.0013268
69,70.0,455.8045625,1.1654581249999998,0.9191400000000001,1.087139375,0.7308675,0.785734375,0.806394375,0.424821875,1.18415125,0.958205625,1.166920625,0.0013169,0.0013169,0.0013169
70,71.0,462.1714375,1.18549625,0.93661125,1.095590625,0.75421625,0.7797762500000001,0.832440625,0.43351125,1.17684625,0.9394175,1.1671987499999998,0.001307,0.001307,0.001307
71,72.0,468.5596875,1.1572149999999999,0.908943125,1.0827287500000002,0.7587725000000001,0.7753243750000001,0.8281881249999999,0.42787125,1.1889456250000001,0.943511875,1.16846,0.0012971,0.0012971,0.0012971
72,73.0,475.090375,1.154355,0.9056193749999999,1.074516875,0.7328406249999999,0.7794593750000001,0.810655,0.40004875,1.228288125,0.9640375,1.18200875,0.0012872,0.0012872,0.0012872
73,74.0,481.5120625,1.1690475,0.91203625,1.0827556249999999,0.7261825,0.7995125000000001,0.817204375,0.41955,1.1979924999999998,0.9553218750000001,1.1770200000000002,0.0012773,0.0012773,0.0012773
74,75.0,488.003875,1.157524375,0.911226875,1.081349375,0.735091875,0.768318125,0.807140625,0.38297875000000003,1.285785,0.9855075,1.2152643749999998,0.0012674,0.0012674,0.0012674
75,76.0,494.3853125,1.1763675,0.915635,1.0874256249999998,0.7491775,0.769431875,0.814565,0.41537187499999995,1.1991125,0.966410625,1.175570625,0.0012575,0.0012575,0.0012575
76,77.0,500.82906249999996,1.15048,0.90401875,1.087065,0.754491875,0.7672075,0.8169431249999999,0.394169375,1.25921,0.960860625,1.207583125,0.0012476,0.0012476,0.0012476
77,78.0,507.335125,1.137333125,0.89830375,1.072845,0.7411706250000001,0.77877375,0.8163037500000001,0.41726624999999995,1.22277375,0.959766875,1.192511875,0.0012377,0.0012377,0.0012377
78,79.0,513.7706875,1.15384375,0.89922875,1.08010625,0.74470625,0.7834162499999999,0.8283225000000001,0.41580874999999995,1.22654,0.9449156249999999,1.186164375,0.0012278,0.0012278,0.0012278
79,80.0,520.1858125,1.1540781249999998,0.900006875,1.0748193750000001,0.722833125,0.7826500000000001,0.8064525,0.39785125,1.23176,0.957763125,1.186538125,0.0012179,0.0012179,0.0012179
80,81.0,526.527,1.1360943749999999,0.898313125,1.080844375,0.740085,0.7832868749999999,0.818125625,0.403608125,1.245261875,0.963295,1.191168125,0.001208,0.001208,0.001208
81,82.0,532.958625,1.148911875,0.8974562500000001,1.0743231249999998,0.7524656249999999,0.787583125,0.8286825,0.4260575,1.197869375,0.9497675000000001,1.179521875,0.0011981,0.0011981,0.0011981
82,83.0,539.326125,1.1458737499999998,0.89499125,1.081379375,0.7382887499999999,0.7816675,0.813050625,0.39744,1.2581418750000002,0.962091875,1.197818125,0.0011882,0.0011882,0.0011882
83,84.0,545.722,1.141821875,0.899004375,1.0733937500000001,0.729641875,0.778733125,0.81078125,0.41945937499999997,1.200751875,0.956511875,1.1769918750000001,0.0011783,0.0011783,0.0011783
84,85.0,552.0500625,1.16413875,0.9047981249999999,1.0862168749999999,0.7455268749999999,0.7879700000000001,0.827326875,0.423440625,1.1982943750000001,0.944233125,1.171058125,0.0011684,0.0011684,0.0011684
85,86.0,558.4440625,1.138613125,0.8860225,1.066203125,0.73573625,0.784248125,0.8151787500000001,0.41524062500000003,1.2053906250000002,0.951711875,1.1731093750000001,0.0011585,0.0011585,0.0011585
86,87.0,565.08575,1.140830625,0.8995081250000001,1.0668687499999998,0.7582506250000001,0.788673125,0.837280625,0.43936687500000005,1.183745,0.9260762499999999,1.168466875,0.0011486,0.0011486,0.0011486
87,88.0,571.538375,1.130158125,0.881210625,1.0738806250000001,0.73460125,0.7664124999999999,0.803245,0.40442,1.247839375,0.967956875,1.198561875,0.0011387,0.0011387,0.0011387
88,89.0,577.9568125000001,1.14205125,0.890243125,1.071654375,0.7451225,0.775690625,0.821095625,0.412360625,1.215975,0.943395625,1.1894143750000001,0.0011288,0.0011288,0.0011288
89,90.0,584.4159374999999,1.150411875,0.890088125,1.07464,0.735408125,0.78404375,0.81264375,0.40147625,1.2386943750000001,0.972121875,1.19669,0.0011189,0.0011189,0.0011189
90,91.0,590.9408125,1.1311006250000002,0.876383125,1.069933125,0.736078125,0.7925656249999999,0.816799375,0.41695499999999996,1.2223175,0.9541025000000001,1.182226875,0.001109,0.001109,0.001109
91,92.0,597.3180625,1.124244375,0.879655625,1.07219125,0.753356875,0.77635375,0.82585375,0.43186625,1.194865625,0.939583125,1.1705212500000002,0.0010991,0.0010991,0.0010991
92,93.0,603.7639999999999,1.13994625,0.88608,1.0744906250000001,0.74031125,0.78282625,0.8223125,0.41096125,1.22961125,0.9428162499999999,1.189695,0.0010892,0.0010892,0.0010892
93,94.0,610.1108125000001,1.1368524999999998,0.883095,1.077580625,0.754979375,0.784139375,0.831521875,0.4312425,1.192465625,0.931428125,1.1706881249999999,0.0010793,0.0010793,0.0010793
94,95.0,616.4516874999999,1.1333193750000001,0.882666875,1.08008625,0.722715625,0.778764375,0.8041556249999999,0.394168125,1.265443125,0.975625,1.2038725000000001,0.0010694,0.0010694,0.0010694
95,96.0,622.8071875,1.1219549999999998,0.8751437499999999,1.065215625,0.72064,0.7686175,0.803195,0.395933125,1.2439006250000002,0.964731875,1.1912349999999998,0.0010595,0.0010595,0.0010595
96,97.0,629.1655,1.122978125,0.872136875,1.0680162500000001,0.7412412500000001,0.7789843750000001,0.8195025,0.407336875,1.234718125,0.944866875,1.1898356250000002,0.0010496,0.0010496,0.0010496
97,98.0,635.52125,1.12927625,0.87098,1.06481375,0.7353475,0.754750625,0.797225625,0.38220875,1.2717900000000002,0.98563125,1.20761125,0.0010397,0.0010397,0.0010397
98,99.0,641.9490000000001,1.1230625,0.8709075,1.06507375,0.742235,0.773690625,0.816938125,0.41630749999999994,1.225349375,0.945796875,1.1807474999999998,0.0010298,0.0010298,0.0010298
99,100.0,648.6528125,1.1249799999999999,0.869718125,1.055994375,0.725050625,0.7806975,0.798845,0.396276875,1.2390925,0.962665,1.191836875,0.0010199,0.0010199,0.0010199
100,101.0,655.0448125,1.11134625,0.856774375,1.054171875,0.7274775,0.7627075,0.793720625,0.382153125,1.283971875,0.978094375,1.221275625,0.00101,0.00101,0.00101
101,102.0,661.365,1.11961375,0.8610675,1.07032,0.7428825,0.7569725,0.803609375,0.39065625000000004,1.253254375,0.96381625,1.2092743750000001,0.0010001,0.0010001,0.0010001
102,103.0,667.7986875,1.12109625,0.871926875,1.065825625,0.74056,0.783655625,0.8179512499999999,0.409128125,1.228446875,0.9492456250000001,1.190286875,0.0009902,0.0009902,0.0009902
103,104.0,674.0980625,1.0976175000000001,0.8540325,1.058754375,0.748939375,0.781560625,0.822074375,0.427913125,1.1941881250000002,0.937929375,1.178421875,0.0009803,0.0009803,0.0009803
104,105.0,680.4200000000001,1.106039375,0.85097625,1.065756875,0.7389831250000001,0.784909375,0.817410625,0.41574125,1.20797,0.940395,1.178149375,0.0009704,0.0009704,0.0009704
105,106.0,686.8189375,1.1161231249999999,0.86195,1.0625,0.73285125,0.774106875,0.811171875,0.404763125,1.243449375,0.95758375,1.1986237499999999,0.0009605,0.0009605,0.0009605
106,107.0,693.236875,1.113625625,0.854466875,1.055329375,0.734753125,0.787188125,0.818091875,0.408846875,1.2277912500000001,0.94404625,1.182539375,0.0009506,0.0009506,0.0009506
107,108.0,699.692125,1.117860625,0.8574925,1.053381875,0.7211631249999999,0.78422,0.8033543750000001,0.392605,1.263848125,0.9631675,1.212215625,0.0009407,0.0009407,0.0009407
108,109.0,706.2611875,1.1187662500000002,0.85484625,1.0505725,0.7267750000000001,0.7812025,0.8075693749999999,0.410303125,1.232389375,0.9541625,1.1991856250000001,0.0009308,0.0009308,0.0009308
109,110.0,712.621625,1.1011725,0.847185625,1.05329625,0.723350625,0.77502625,0.79348625,0.37962687500000003,1.2895575,0.967941875,1.223935625,0.0009209,0.0009209,0.0009209
110,111.0,719.1335625,1.101194375,0.84309375,1.04663125,0.7376825,0.794715625,0.822384375,0.42476125,1.20627375,0.934361875,1.188193125,0.000911,0.000911,0.000911
111,112.0,725.59675,1.0982375,0.8493006249999999,1.0496325,0.7296862500000001,0.78826625,0.8109793750000001,0.39901437500000003,1.24555375,0.951723125,1.198851875,0.0009011,0.0009011,0.0009011
112,113.0,732.0135625,1.1173493749999999,0.857368125,1.0645043749999998,0.73361875,0.7732593750000001,0.8045681250000001,0.41264625,1.22051,0.958835625,1.186555,0.0008912,0.0008912,0.0008912
113,114.0,738.4014374999999,1.0994418750000001,0.8540274999999999,1.0525375000000001,0.7339956249999999,0.784158125,0.8061825,0.389063125,1.2694174999999999,0.960711875,1.20686125,0.0008813,0.0008813,0.0008813
114,115.0,744.750125,1.1138525000000001,0.8565381249999999,1.064193125,0.736875,0.7723525,0.8037062500000001,0.389358125,1.269935,0.969728125,1.2270949999999998,0.0008714,0.0008714,0.0008714
115,116.0,751.1788124999999,1.0932356250000002,0.8408731249999999,1.04801875,0.72655,0.7768925,0.7989649999999999,0.37417500000000004,1.307885625,0.96885375,1.2319725,0.0008615,0.0008615,0.0008615
116,117.0,757.9049375,1.1094537500000001,0.8436193750000001,1.047640625,0.7481500000000001,0.7798350000000001,0.819715625,0.40796125,1.2412,0.933861875,1.2048156250000002,0.0008516,0.0008516,0.0008516
117,118.0,764.3368125,1.09547625,0.8364806250000001,1.047690625,0.7307325,0.7858700000000001,0.810574375,0.39510124999999996,1.27152,0.9494175,1.220420625,0.0008417,0.0008417,0.0008417
118,119.0,770.8588125,1.099066875,0.8379393749999999,1.04718125,0.7395556249999999,0.78142,0.81428375,0.410734375,1.2460087499999999,0.93386625,1.2050231249999999,0.0008318,0.0008318,0.0008318
119,120.0,777.3534999999999,1.1024568750000001,0.84115875,1.052365625,0.7279087500000001,0.7881225,0.808779375,0.41383187499999996,1.2215081249999997,0.9411812500000001,1.190046875,0.0008219,0.0008219,0.0008219
120,121.0,783.7695625000001,1.093725,0.836063125,1.04971875,0.732881875,0.77010125,0.807861875,0.40548937500000004,1.240785,0.955629375,1.196368125,0.000812,0.000812,0.000812
121,122.0,790.10375,1.09555625,0.837029375,1.0477893749999998,0.727079375,0.76992125,0.796964375,0.377838125,1.29157875,0.9745925,1.2234668750000002,0.0008021,0.0008021,0.0008021
122,123.0,796.5685625000001,1.09105375,0.839945625,1.039983125,0.7291706250000001,0.7708075000000001,0.7974593750000001,0.3745225,1.297573125,0.971941875,1.227235625,0.0007922,0.0007922,0.0007922
123,124.0,802.9423125000001,1.085158125,0.828141875,1.04217375,0.731556875,0.7727075,0.79962,0.384979375,1.28036125,0.965565,1.217524375,0.0007823,0.0007823,0.0007823
124,125.0,809.4430625,1.100535,0.8394625,1.050675,0.743289375,0.7752631249999999,0.8123750000000001,0.392639375,1.265125,0.9528687499999999,1.208864375,0.0007724,0.0007724,0.0007724
125,126.0,815.972125,1.088925,0.835030625,1.045676875,0.7346950000000001,0.782225625,0.81043,0.405876875,1.2421993749999998,0.9394793750000001,1.206734375,0.0007625,0.0007625,0.0007625
126,127.0,822.40125,1.091528125,0.829525625,1.0429724999999999,0.729105625,0.800288125,0.8184437500000001,0.42210249999999994,1.2129406249999999,0.9315249999999999,1.19535875,0.0007526,0.0007526,0.0007526
127,128.0,828.864,1.096424375,0.82988125,1.038894375,0.7362150000000001,0.7713068750000001,0.80602375,0.410355,1.240886875,0.93762375,1.2055775,0.0007427,0.0007427,0.0007427
128,129.0,835.3043125,1.079303125,0.82682125,1.0346125000000002,0.728401875,0.771075625,0.79686375,0.39292125,1.26347375,0.9553112500000001,1.214464375,0.0007328,0.0007328,0.0007328
129,130.0,841.66275,1.0750656250000001,0.82871875,1.0458937499999998,0.72027875,0.7850531249999999,0.798380625,0.384815,1.280963125,0.959988125,1.224915625,0.0007229,0.0007229,0.0007229
130,131.0,848.099875,1.0781718749999998,0.82306375,1.0334806250000002,0.730750625,0.774005625,0.7978325,0.393343125,1.25734125,0.9623375000000001,1.213218125,0.000713,0.000713,0.000713
131,132.0,854.60725,1.079689375,0.8275025,1.0310662499999999,0.73347375,0.7871168749999999,0.8166325,0.409494375,1.246421875,0.9447099999999999,1.204715625,0.0007031,0.0007031,0.0007031
132,133.0,861.005625,1.084123125,0.8294625,1.0507425000000001,0.745491875,0.7808774999999999,0.8166668749999999,0.41639000000000004,1.2313675,0.9260487500000001,1.20851625,0.0006932,0.0006932,0.0006932
133,134.0,867.331625,1.06918625,0.8148875,1.036818125,0.7291825000000001,0.78457375,0.80796625,0.40377062500000005,1.24990625,0.9404881250000001,1.207975,0.0006833,0.0006833,0.0006833
134,135.0,873.8723749999999,1.05164375,0.807525625,1.025611875,0.738538125,0.771469375,0.809869375,0.41322875,1.236211875,0.9386868749999999,1.209850625,0.0006734,0.0006734,0.0006734
135,136.0,880.2661249999999,1.070764375,0.816635,1.0395750000000001,0.7277275,0.7652987499999999,0.7982724999999999,0.377070625,1.3057906250000002,0.9545412499999999,1.240211875,0.0006635,0.0006635,0.0006635
136,137.0,886.652,1.06303875,0.810565,1.04234125,0.73359625,0.770855625,0.8034518749999999,0.398018125,1.2576275,0.9528587500000001,1.211945625,0.0006536,0.0006536,0.0006536
137,138.0,893.136375,1.0821025,0.8240512499999999,1.035853125,0.72883625,0.781754375,0.807350625,0.414056875,1.227640625,0.94305375,1.203089375,0.0006437,0.0006437,0.0006437
138,139.0,899.6180625,1.070419375,0.808863125,1.032816875,0.729321875,0.7803087500000001,0.8034699999999999,0.391405625,1.27318375,0.9626075000000001,1.2249837499999998,0.0006338,0.0006338,0.0006338
139,140.0,905.9673125,1.0659100000000001,0.81369125,1.03511625,0.7274381249999999,0.780075,0.8033818749999999,0.393079375,1.263955625,0.96050625,1.22757625,0.0006239,0.0006239,0.0006239
140,141.0,912.477625,1.070875,0.8128875,1.0354256249999998,0.7217806250000001,0.7866299999999999,0.8043137499999999,0.400636875,1.241523125,0.939465,1.2053025,0.000614,0.000614,0.000614
