epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
104,5962.78,0.93022,0.76616,0.00778,0.7615,0.73121,0.76767,0.40835,1.27171,1.30056,0.01967,0.0147045,0.0049015,0.0147045,0.0049015,0.0147045,0.0049015,0.0147045,0.0049015
105,6019.22,0.92579,0.77445,0.0078,0.76476,0.72931,0.76557,0.4058,1.27528,1.29919,0.01973,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
106,6075.97,0.92868,0.77483,0.00777,0.75239,0.73676,0.76588,0.40432,1.26849,1.33598,0.0195,0.0144075,0.0048025,0.0144075,0.0048025,0.0144075,0.0048025,0.0144075,0.0048025
107,6132.07,0.92293,0.77477,0.00784,0.74758,0.74088,0.76431,0.40652,1.27119,1.32755,0.01961,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
108,6190.66,0.92468,0.76754,0.00777,0.76936,0.72575,0.76183,0.40522,1.26237,1.3344,0.01929,0.0141105,0.0047035,0.0141105,0.0047035,0.0141105,0.0047035,0.0141105,0.0047035
109,6248.84,0.917,0.76003,0.0077,0.76457,0.72598,0.76177,0.40463,1.2696,1.31749,0.01955,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
110,6306.01,0.91795,0.75591,0.00773,0.75039,0.74025,0.76139,0.40409,1.27703,1.3062,0.01967,0.0138135,0.0046045,0.0138135,0.0046045,0.0138135,0.0046045,0.0138135,0.0046045
111,6362.67,0.91283,0.75765,0.00755,0.7419,0.75056,0.76492,0.4061,1.26748,1.32702,0.01947,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
112,6418.4,0.91206,0.75436,0.00763,0.73913,0.75056,0.76429,0.40448,1.2667,1.32382,0.01942,0.0135165,0.0045055,0.0135165,0.0045055,0.0135165,0.0045055,0.0135165,0.0045055
113,6475.42,0.91316,0.74646,0.00762,0.73653,0.74963,0.76308,0.40285,1.26486,1.33401,0.01934,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
114,6532.09,0.90984,0.75951,0.00753,0.74241,0.74564,0.76018,0.40201,1.2665,1.34793,0.01928,0.0132195,0.0044065,0.0132195,0.0044065,0.0132195,0.0044065,0.0132195,0.0044065
115,6588.61,0.91692,0.76001,0.00766,0.74323,0.7458,0.75971,0.40103,1.27066,1.33289,0.01941,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
116,6644.98,0.90723,0.74857,0.00758,0.75919,0.732,0.76066,0.40348,1.27052,1.33798,0.01945,0.0129225,0.0043075,0.0129225,0.0043075,0.0129225,0.0043075,0.0129225,0.0043075
117,6701.73,0.90933,0.74724,0.00765,0.75075,0.74178,0.76284,0.4041,1.27872,1.32879,0.01969,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
118,6757.15,0.90364,0.74134,0.00765,0.75468,0.73993,0.76436,0.40502,1.2756,1.33592,0.01967,0.0126255,0.0042085,0.0126255,0.0042085,0.0126255,0.0042085,0.0126255,0.0042085
119,6814.43,0.89924,0.7404,0.00751,0.73996,0.75269,0.7621,0.40514,1.26636,1.34251,0.0195,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
120,6870.19,0.89165,0.72765,0.00748,0.74542,0.74167,0.76167,0.40624,1.26588,1.33712,0.01959,0.0123285,0.0041095,0.0123285,0.0041095,0.0123285,0.0041095,0.0123285,0.0041095
121,6927.08,0.89798,0.74006,0.00751,0.75065,0.73359,0.75875,0.40603,1.27235,1.33703,0.01966,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
122,6983.76,0.89,0.73429,0.00746,0.73741,0.7431,0.75839,0.40309,1.26838,1.35322,0.01962,0.0120315,0.0040105,0.0120315,0.0040105,0.0120315,0.0040105,0.0120315,0.0040105
123,7040.59,0.89233,0.73349,0.00745,0.74823,0.73942,0.75873,0.40325,1.26869,1.35116,0.01957,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
124,7096.92,0.89063,0.72912,0.00734,0.75535,0.73198,0.75886,0.40292,1.26916,1.33599,0.01964,0.0117345,0.0039115,0.0117345,0.0039115,0.0117345,0.0039115,0.0117345,0.0039115
125,7153.81,0.89128,0.72596,0.0075,0.74766,0.73597,0.75883,0.40294,1.2717,1.33663,0.01966,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
126,7209.65,0.88361,0.72586,0.00732,0.75332,0.73343,0.75916,0.40235,1.26879,1.34358,0.01957,0.0114375,0.0038125,0.0114375,0.0038125,0.0114375,0.0038125,0.0114375,0.0038125
127,7266.73,0.88878,0.7095,0.00734,0.76269,0.72166,0.75914,0.40142,1.26934,1.33878,0.0197,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
128,7322.59,0.88109,0.71864,0.00732,0.75689,0.72773,0.76012,0.40257,1.26434,1.34898,0.01954,0.0111405,0.0037135,0.0111405,0.0037135,0.0111405,0.0037135,0.0111405,0.0037135
129,7379.69,0.87881,0.71336,0.00732,0.75187,0.73327,0.76063,0.40361,1.26494,1.35352,0.01948,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
130,7436.28,0.87505,0.70687,0.00725,0.75355,0.73216,0.76054,0.40402,1.27011,1.34425,0.01956,0.0108435,0.0036145,0.0108435,0.0036145,0.0108435,0.0036145,0.0108435,0.0036145
131,7493.05,0.87398,0.71099,0.00724,0.74617,0.73676,0.76009,0.40443,1.27219,1.35253,0.01961,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
132,7549.19,0.87434,0.70877,0.00734,0.75146,0.73261,0.7599,0.40196,1.27012,1.36546,0.01953,0.0105465,0.0035155,0.0105465,0.0035155,0.0105465,0.0035155,0.0105465,0.0035155
