epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
31,1339.96,1.05477,0.98126,1.36589,0.75018,0.73866,0.79446,0.43368,1.19262,1.17545,1.67141,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515
32,1381.86,1.05388,0.98107,1.3643,0.76662,0.73264,0.79507,0.42379,1.21239,1.15964,1.66581,0.0253965,0.0084655,0.0253965,0.0084655,0.0253965,0.0084655,0.0253965,0.0084655
33,1425.26,1.0497,0.97332,1.35742,0.76897,0.7458,0.80545,0.44115,1.18852,1.12653,1.65504,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416
34,1467.62,1.04577,0.96548,1.35311,0.75933,0.7485,0.79691,0.43568,1.19597,1.12715,1.68343,0.0250995,0.0083665,0.0250995,0.0083665,0.0250995,0.0083665,0.0250995,0.0083665
35,1510.48,1.04304,0.96244,1.35267,0.76117,0.73485,0.79286,0.42074,1.22182,1.16125,1.68744,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317
36,1552.94,1.04146,0.95934,1.35326,0.7624,0.74548,0.79968,0.42922,1.18582,1.13833,1.64749,0.0248025,0.0082675,0.0248025,0.0082675,0.0248025,0.0082675,0.0248025,0.0082675
37,1595.21,1.03065,0.94145,1.33867,0.76028,0.75119,0.79212,0.4268,1.18404,1.11076,1.64591,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218
38,1638.3,1.036,0.95251,1.34715,0.73075,0.72502,0.75473,0.35029,1.26597,1.16239,1.7618,0.0245055,0.0081685,0.0245055,0.0081685,0.0245055,0.0081685,0.0245055,0.0081685
39,1680.32,1.03312,0.9424,1.34422,0.7544,0.74525,0.79444,0.43126,1.18331,1.13443,1.65912,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119
40,1723.75,1.02573,0.92988,1.33725,0.75369,0.73533,0.78709,0.41432,1.22802,1.16024,1.70929,0.0242085,0.0080695,0.0242085,0.0080695,0.0242085,0.0080695,0.0242085,0.0080695
41,1765.61,1.0267,0.93093,1.34062,0.75762,0.75309,0.80127,0.43405,1.19095,1.09036,1.68038,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802
42,1809.11,1.02254,0.92581,1.33308,0.75,0.7393,0.78605,0.41931,1.19718,1.13856,1.65958,0.0239115,0.0079705,0.0239115,0.0079705,0.0239115,0.0079705,0.0239115,0.0079705
43,1851.46,1.0201,0.92344,1.33365,0.75631,0.73087,0.78934,0.42423,1.19652,1.12079,1.6711,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921
44,1894.35,1.014,0.9143,1.32294,0.75793,0.7458,0.79815,0.43629,1.18702,1.1152,1.64439,0.0236145,0.0078715,0.0236145,0.0078715,0.0236145,0.0078715,0.0236145,0.0078715
45,1937,1.01243,0.91712,1.32798,0.75584,0.73945,0.78626,0.42269,1.19628,1.12986,1.66297,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822
46,1979.04,1.01083,0.91244,1.3257,0.74418,0.73819,0.78613,0.41991,1.20525,1.10161,1.677,0.0233175,0.0077725,0.0233175,0.0077725,0.0233175,0.0077725,0.0233175,0.0077725
47,2022.4,1.00685,0.90918,1.31912,0.75897,0.73898,0.7954,0.43533,1.18515,1.12587,1.64516,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723
48,2064.52,1.0007,0.9035,1.31344,0.74774,0.74167,0.78569,0.41496,1.21039,1.11487,1.69668,0.0230205,0.0076735,0.0230205,0.0076735,0.0230205,0.0076735,0.0230205,0.0076735
49,2107.84,1.00354,0.89909,1.31097,0.75618,0.73869,0.79044,0.42159,1.21371,1.12313,1.68111,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624
