epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
31,1419.42,1.06778,1.00927,1.39025,0.75456,0.74453,0.80154,0.43838,1.20875,1.14565,1.68629,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515
32,1463.56,1.07013,1.00152,1.39385,0.76288,0.74722,0.80241,0.43578,1.1941,1.16363,1.68183,0.0253965,0.0084655,0.0253965,0.0084655,0.0253965,0.0084655,0.0253965,0.0084655
33,1509.2,1.06442,0.99789,1.38224,0.76281,0.73057,0.79039,0.41982,1.21489,1.20216,1.72138,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416
34,1553.47,1.0577,0.99021,1.3805,0.75595,0.74881,0.80052,0.43741,1.20303,1.14452,1.69104,0.0250995,0.0083665,0.0250995,0.0083665,0.0250995,0.0083665,0.0250995,0.0083665
35,1599.21,1.05865,0.98772,1.3781,0.72542,0.7282,0.75454,0.3378,1.29212,1.18604,1.81437,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317
36,1643.87,1.05531,0.98414,1.38012,0.751,0.74085,0.79718,0.42932,1.18384,1.18473,1.67068,0.0248025,0.0082675,0.0248025,0.0082675,0.0248025,0.0082675,0.0248025,0.0082675
37,1689.02,1.04812,0.9718,1.36603,0.76681,0.7282,0.79357,0.42266,1.20273,1.15439,1.67966,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218
38,1733.64,1.05328,0.97777,1.37834,0.75361,0.73089,0.79302,0.43252,1.18235,1.15594,1.68953,0.0245055,0.0081685,0.0245055,0.0081685,0.0245055,0.0081685,0.0245055,0.0081685
39,1779.04,1.04816,0.96871,1.36689,0.75274,0.74588,0.8024,0.43352,1.18259,1.13537,1.65728,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119
40,1823.23,1.03943,0.95641,1.35805,0.75564,0.74152,0.79373,0.42096,1.22211,1.1444,1.70036,0.0242085,0.0080695,0.0242085,0.0080695,0.0242085,0.0080695,0.0242085,0.0080695
41,1868.79,1.04037,0.96208,1.36473,0.76517,0.74818,0.80538,0.44122,1.19771,1.11671,1.66371,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802
42,1912.93,1.03853,0.95409,1.36082,0.77412,0.74215,0.80982,0.4485,1.1684,1.12795,1.65408,0.0239115,0.0079705,0.0239115,0.0079705,0.0239115,0.0079705,0.0239115,0.0079705
