,epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
59,60.0,373.6028125,1.144056875,0.889588125,1.0792718749999999,0.7443825,0.77742625,0.816210625,0.39279937499999995,1.2611862500000002,0.9656081249999999,1.21083,0.0014159,0.0014159,0.0014159
60,61.0,379.88768749999997,1.173334375,0.91169875,1.0896093750000002,0.753950625,0.772575,0.821045625,0.420138125,1.2123650000000001,0.958565,1.18537,0.001406,0.001406,0.001406
61,62.0,386.1306875,1.1547337500000001,0.8981712500000001,1.0868362500000002,0.734615,0.793609375,0.81953875,0.41886687499999997,1.2262525000000002,0.9677087499999999,1.198416875,0.0013961,0.0013961,0.0013961
62,63.0,392.5728125,1.1442762499999999,0.8893962500000001,1.079293125,0.702359375,0.7615937500000001,0.77080375,0.33585750000000003,1.368166875,1.0385118750000002,1.26239,0.0013862,0.0013862,0.0013862
63,64.0,398.78031250000004,1.152365625,0.89713375,1.08057,0.725599375,0.7632418750000001,0.789800625,0.37923375000000004,1.269068125,0.9996987500000001,1.208303125,0.0013763,0.0013763,0.0013763
64,65.0,405.10474999999997,1.150386875,0.8929800000000001,1.08256375,0.75740125,0.763131875,0.81943375,0.417520625,1.2068987500000001,0.960175625,1.19099125,0.0013664,0.0013664,0.0013664
65,66.0,411.2320625,1.1466237499999998,0.89111125,1.080584375,0.73255625,0.768231875,0.80422125,0.40801875,1.226921875,0.9771531250000001,1.190905625,0.0013565,0.0013565,0.0013565
66,67.0,417.51981249999994,1.141504375,0.884084375,1.070753125,0.70249875,0.7760431250000001,0.7835237500000001,0.391041875,1.244135625,1.015243125,1.1978875,0.0013466,0.0013466,0.0013466
67,68.0,423.7370625,1.1395737500000003,0.888283125,1.070225625,0.73354875,0.78337625,0.81007125,0.4085975,1.2374625,0.95268125,1.2014675000000001,0.0013367,0.0013367,0.0013367
68,69.0,429.96287500000005,1.1412456250000003,0.87957875,1.0704562499999999,0.72362125,0.7702275000000001,0.7908362500000001,0.37220875,1.310905,0.9824174999999999,1.2426750000000002,0.0013268,0.0013268,0.0013268
69,70.0,436.1954375,1.13519125,0.8781981249999999,1.0751443749999998,0.73366625,0.7839262499999999,0.80394625,0.419810625,1.2006275,0.9539143749999999,1.1813500000000001,0.0013169,0.0013169,0.0013169
70,71.0,442.326125,1.15070875,0.8912862500000001,1.0796843749999998,0.7405356249999999,0.7729874999999999,0.814635625,0.41457937499999997,1.211645,0.9460275,1.19135375,0.001307,0.001307,0.001307
71,72.0,448.5060625,1.1299168750000002,0.8691125,1.0718062499999998,0.721715,0.764743125,0.78558375,0.37890437499999996,1.282315,0.984073125,1.23629625,0.0012971,0.0012971,0.0012971
72,73.0,454.824875,1.13579875,0.8743862499999999,1.06862125,0.7497975,0.766048125,0.81067625,0.41123625,1.22309,0.954349375,1.19761375,0.0012872,0.0012872,0.0012872
73,74.0,461.05987500000003,1.1399275,0.8724268749999999,1.0702225,0.736063125,0.77437,0.807554375,0.4084325,1.2250368749999998,0.9660887499999999,1.197985,0.0012773,0.0012773,0.0012773
