,epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
55,56.0,2406.0825,0.986374375,0.873,1.30088625,0.7624275,0.7437825,0.79505125,0.42660062499999996,1.229476875,1.1056162500000002,1.7155343749999998,0.0218325,0.0072775,0.0218325,0.0072775,0.0218325,0.0072775,0.0218325,0.0072775
56,57.0,2449.42,0.9845762499999999,0.874326875,1.3022131250000002,0.763529375,0.7460875,0.798893125,0.43396250000000003,1.225875625,1.0928062500000002,1.70313625,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
57,58.0,2491.980625,0.981659375,0.870325,1.29743375,0.76364375,0.742766875,0.7962575,0.425478125,1.231196875,1.0918131249999998,1.722618125,0.0215355,0.0071785,0.0215355,0.0071785,0.0215355,0.0071785,0.0215355,0.0071785
58,59.0,2534.61625,0.97896375,0.865188125,1.2942468750000002,0.745884375,0.74653,0.78676625,0.416130625,1.2313574999999999,1.0986212499999999,1.69703625,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129
59,60.0,2577.165625,0.975010625,0.863554375,1.289015625,0.752926875,0.7438899999999999,0.7924875,0.424148125,1.2255587499999998,1.1082281250000001,1.7032906250000002,0.0212385,0.0070795,0.0212385,0.0070795,0.0212385,0.0070795,0.0212385,0.0070795
60,61.0,2619.401875,0.974424375,0.8658006250000001,1.292299375,0.7625037499999999,0.742299375,0.79718125,0.426955,1.2204625,1.085781875,1.705741875,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
61,62.0,2662.525,0.9719800000000001,0.85641375,1.2879900000000002,0.7583543749999999,0.7518050000000001,0.7955237500000001,0.428781875,1.2167325,1.0928725,1.7069393750000001,0.0209415,0.0069805,0.0209415,0.0069805,0.0209415,0.0069805,0.0209415,0.0069805
62,63.0,2704.4587500000002,0.970826875,0.8539006250000001,1.289979375,0.752108125,0.7478162500000001,0.7935725,0.42695312500000004,1.2121874999999998,1.096910625,1.698378125,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
63,64.0,2747.5493749999996,0.96437875,0.84755,1.2794331250000002,0.7455425,0.757876875,0.793155625,0.422138125,1.2293943749999998,1.0877668749999998,1.720356875,0.0206445,0.0068815,0.0206445,0.0068815,0.0206445,0.0068815,0.0206445,0.0068815
64,65.0,2789.760625,0.9660262500000001,0.8453137500000001,1.281855,0.76053875,0.7430306250000001,0.7933524999999999,0.42677875,1.2195075000000002,1.087803125,1.6844675,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
65,66.0,2832.3931249999996,0.9610943750000001,0.841134375,1.2814412499999999,0.750019375,0.749248125,0.792295625,0.423651875,1.224965,1.080568125,1.7055825,0.0203475,0.0067825,0.0203475,0.0067825,0.0203475,0.0067825,0.0203475,0.0067825
66,67.0,2874.8518750000003,0.9562675,0.837185625,1.2706068750000001,0.7499318750000001,0.74197625,0.786933125,0.420345625,1.22939,1.08580625,1.7096143750000001,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
67,68.0,2917.1706249999997,0.9578549999999999,0.83819875,1.2755931249999999,0.754989375,0.74355,0.78920625,0.419855625,1.2265043750000002,1.0861874999999999,1.713359375,0.0200505,0.0066835,0.0200505,0.0066835,0.0200505,0.0066835,0.0200505,0.0066835
68,69.0,2960.344375,0.958285625,0.83718375,1.2728043750000002,0.7528900000000001,0.745045,0.7884387500000001,0.41817625,1.23162,1.086985625,1.7122212499999998,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
69,70.0,3002.2956249999997,0.950883125,0.82811,1.2743125000000002,0.7561725,0.7450862500000001,0.79081875,0.42182,1.22397125,1.076626875,1.70936125,0.0197535,0.0065845,0.0197535,0.0065845,0.0197535,0.0065845,0.0197535,0.0065845
70,71.0,3045.4525,0.9479731250000001,0.825810625,1.26373125,0.761190625,0.7435525000000001,0.792160625,0.42422875,1.2262012500000001,1.0740375,1.7133393749999999,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
71,72.0,3087.12,0.952253125,0.8288662499999999,1.2637162499999999,0.75414375,0.7494375,0.7913306250000001,0.422828125,1.2318743749999999,1.0836018749999998,1.711514375,0.0194565,0.0064855,0.0194565,0.0064855,0.0194565,0.0064855,0.0194565,0.0064855
72,73.0,3130.315,0.945529375,0.825283125,1.2622256250000001,0.75342,0.7439125,0.7849774999999999,0.41603812500000004,1.239818125,1.095431875,1.7281475,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
73,74.0,3172.36625,0.950421875,0.8308912500000001,1.26761875,0.748591875,0.749348125,0.78756375,0.418599375,1.236024375,1.098539375,1.733143125,0.0191595,0.0063865,0.0191595,0.0063865,0.0191595,0.0063865,0.0191595,0.0063865
74,75.0,3214.9025,0.944526875,0.8193718750000001,1.257831875,0.7580775,0.744945,0.7898050000000001,0.420895,1.23243875,1.089038125,1.7276618750000001,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
75,76.0,3257.315625,0.93501,0.8139237500000001,1.2558681250000001,0.7533162499999999,0.744808125,0.7863493749999999,0.417386875,1.2346468750000001,1.0940512500000001,1.720535,0.0188625,0.0062875,0.0188625,0.0062875,0.0188625,0.0062875,0.0188625,0.0062875
76,77.0,3299.3275000000003,0.93841,0.8142512500000001,1.260564375,0.755834375,0.739853125,0.7856825,0.41619625,1.240125,1.09592375,1.738228125,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
77,78.0,3342.58125,0.936365,0.80960625,1.257809375,0.76132125,0.738176875,0.78723125,0.41727499999999995,1.2447693750000002,1.0875925,1.741278125,0.0185655,0.0061885,0.0185655,0.0061885,0.0185655,0.0061885,0.0185655,0.0061885
78,79.0,3384.79875,0.933295,0.8087418749999999,1.2477874999999998,0.7618075,0.7383774999999999,0.7882018749999999,0.419881875,1.24419,1.0832956249999999,1.74332625,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
79,80.0,3428.30375,0.9292900000000001,0.8012025,1.2451699999999999,0.755845625,0.748463125,0.7871468749999999,0.419531875,1.23998,1.08201875,1.74460375,0.0182685,0.0060895,0.0182685,0.0060895,0.0182685,0.0060895,0.0182685,0.0060895
80,81.0,3471.085625,0.9338593749999999,0.8020856249999999,1.2481425000000002,0.753948125,0.74435125,0.78603625,0.41621625,1.2428724999999998,1.086381875,1.743939375,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
