,epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
0,1.0,59.65446875,1.39037125,1.9672156250000001,1.720690625,0.705368125,0.693108125,0.7247243750000001,0.298696875,1.29927,1.694519375,1.6967500000000002,0.00997245,0.00332415,0.00997245,0.00332415,0.00997245,0.00332415,0.00997245,0.00332415
1,2.0,107.9785,1.268885,1.448306875,1.515555,0.69115375,0.6863293749999999,0.7104287499999999,0.341909375,1.3009925,2.127295,1.7109212500000002,0.0198736,0.00662453,0.0198736,0.00662453,0.0198736,0.00662453,0.0198736,0.00662453
2,3.0,154.4935,1.280364375,1.39766375,1.521663125,0.649879375,0.6431681250000001,0.6579062499999999,0.24134499999999998,1.40102875,1.679414375,1.8754781249999999,0.0296757,0.00989191,0.0296757,0.00989191,0.0296757,0.00989191,0.0296757,0.00989191
3,4.0,200.2226875,1.2798425,1.36332875,1.5513949999999999,0.6751475,0.6702643749999999,0.7000725000000001,0.337493125,1.2829300000000001,1.818890625,1.7739,0.0295545,0.0098515,0.0295545,0.0098515,0.0295545,0.0098515,0.0295545,0.0098515
4,5.0,245.7059375,1.2561456249999998,1.311486875,1.5443574999999998,0.6888306249999999,0.701136875,0.733075625,0.37924437499999997,1.25334375,1.4697775000000002,1.7561125,0.029406,0.009802,0.029406,0.009802,0.029406,0.009802,0.029406,0.009802
5,6.0,290.8699375,1.2399956250000002,1.27196625,1.533565625,0.65882875,0.6618937500000001,0.661481875,0.24607875,1.41671125,1.586778125,1.9414393749999999,0.0292575,0.0097525,0.0292575,0.0097525,0.0292575,0.0097525,0.0292575,0.0097525
6,7.0,335.71612500000003,1.22153,1.2373712499999998,1.520583125,0.696183125,0.6781431250000001,0.711551875,0.325441875,1.296178125,1.3765,1.791624375,0.029109,0.009703,0.029109,0.009703,0.029109,0.009703,0.029109,0.009703
7,8.0,380.4569375,1.199148125,1.202830625,1.499074375,0.686361875,0.700498125,0.72626625,0.321468125,1.302565625,1.553553125,1.78762,0.0289605,0.0096535,0.0289605,0.0096535,0.0289605,0.0096535,0.0289605,0.0096535
8,9.0,425.5796875,1.202756875,1.192914375,1.49909,0.7309,0.7193825,0.76901,0.39991,1.2212931249999999,1.326264375,1.692813125,0.028812,0.009604,0.028812,0.009604,0.028812,0.009604,0.028812,0.009604
9,10.0,470.42537500000003,1.18049875,1.167251875,1.48262125,0.6707799999999999,0.6554781249999999,0.66503125,0.21189375,1.4764300000000001,1.486495625,2.00629,0.0286635,0.0095545,0.0286635,0.0095545,0.0286635,0.0095545,0.0286635,0.0095545
10,11.0,515.5329375,1.1735675,1.15583875,1.4799362500000002,0.7218368749999999,0.7080725,0.757306875,0.38033875,1.255013125,1.332553125,1.719270625,0.028515,0.009505,0.028515,0.009505,0.028515,0.009505,0.028515,0.009505
11,12.0,560.299375,1.165908125,1.136139375,1.469739375,0.732808125,0.7185199999999999,0.7624275,0.377071875,1.2549643750000001,1.33797875,1.7423875,0.0283665,0.0094555,0.0283665,0.0094555,0.0283665,0.0094555,0.0283665,0.0094555
12,13.0,605.4179375,1.1572125,1.1285574999999999,1.4686325,0.678584375,0.68050375,0.692475625,0.25288,1.404549375,1.4066174999999999,1.94215125,0.028218,0.009406,0.028218,0.009406,0.028218,0.009406,0.028218,0.009406
13,14.0,650.2061874999999,1.1529737500000001,1.1220106250000002,1.460293125,0.725794375,0.7350812499999999,0.7745262500000001,0.40568125,1.2090825,1.245863125,1.7056006249999998,0.0280695,0.0093565,0.0280695,0.0093565,0.0280695,0.0093565,0.0280695,0.0093565
14,15.0,695.4525,1.141128125,1.09439,1.450224375,0.7195931250000001,0.706435625,0.74321625,0.33943875,1.2923049999999998,1.291284375,1.806236875,0.027921,0.009307,0.027921,0.009307,0.027921,0.009307,0.027921,0.009307
15,16.0,740.7450625,1.131246875,1.087325625,1.441224375,0.729110625,0.71895875,0.766346875,0.3724925,1.27333375,1.2641381250000001,1.73815125,0.0277725,0.0092575,0.0277725,0.0092575,0.0277725,0.0092575,0.0277725,0.0092575
16,17.0,785.5975000000001,1.124955,1.0807612500000001,1.4359518749999998,0.71884375,0.713183125,0.745195625,0.349495625,1.262016875,1.265136875,1.771884375,0.027624,0.009208,0.027624,0.009208,0.027624,0.009208,0.027624,0.009208
17,18.0,830.24125,1.1201050000000001,1.073835625,1.42539375,0.73899875,0.742775,0.790511875,0.4302375,1.186838125,1.243345625,1.6839356250000002,0.0274755,0.0091585,0.0274755,0.0091585,0.0274755,0.0091585,0.0274755,0.0091585
18,19.0,875.3315625,1.1193325,1.0707381249999999,1.43060125,0.734728125,0.73796,0.7792825,0.38921125,1.23081375,1.22179875,1.7260225,0.027327,0.009109,0.027327,0.009109,0.027327,0.009109,0.027327,0.009109
19,20.0,920.24425,1.114161875,1.067199375,1.429055,0.7435693750000001,0.725375,0.7802981250000001,0.406501875,1.21319,1.246698125,1.6923637500000002,0.0271785,0.0090595,0.0271785,0.0090595,0.0271785,0.0090595,0.0271785,0.0090595
20,21.0,965.7189999999999,1.104834375,1.051984375,1.419368125,0.7444074999999999,0.731318125,0.7780925000000001,0.39491625,1.2364424999999999,1.2503125000000002,1.71877625,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901
21,22.0,1010.428125,1.106176875,1.061075625,1.422995625,0.75214125,0.7262925,0.7894525,0.430209375,1.17824,1.220890625,1.642236875,0.0268815,0.0089605,0.0268815,0.0089605,0.0268815,0.0089605,0.0268815,0.0089605
22,23.0,1055.6825,1.096895,1.04565375,1.413385625,0.752486875,0.7334499999999999,0.7841281250000001,0.421660625,1.206195625,1.2100231250000002,1.68931,0.026733,0.008911,0.026733,0.008911,0.026733,0.008911,0.026733,0.008911
23,24.0,1100.38875,1.094304375,1.0385556249999999,1.41205125,0.7556168750000001,0.72569125,0.7874325,0.430333125,1.16681625,1.2085218750000002,1.648025,0.0265845,0.0088615,0.0265845,0.0088615,0.0265845,0.0088615,0.0265845,0.0088615
24,25.0,1145.9475000000002,1.090953125,1.03379625,1.405048125,0.737883125,0.737345,0.784785625,0.42696625,1.206074375,1.231180625,1.6943237500000001,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812
25,26.0,1191.1174999999998,1.08229875,1.019373125,1.39813375,0.7502312499999999,0.726134375,0.786400625,0.41768125,1.211961875,1.167753125,1.684305625,0.0262875,0.0087625,0.0262875,0.0087625,0.0262875,0.0087625,0.0262875,0.0087625
26,27.0,1236.614375,1.0853475000000001,1.027198125,1.4026412499999998,0.7493125,0.73758875,0.793985625,0.420778125,1.191226875,1.19057625,1.66673,0.026139,0.008713,0.026139,0.008713,0.026139,0.008713,0.026139,0.008713
27,28.0,1281.3893750000002,1.08380375,1.023360625,1.40345875,0.7672593750000001,0.73282125,0.799321875,0.429535625,1.170738125,1.1716224999999998,1.66126125,0.0259905,0.0086635,0.0259905,0.0086635,0.0259905,0.0086635,0.0259905,0.0086635
