epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
31,1403.91,1.06964,1.00943,1.38322,0.76445,0.73236,0.79215,0.4243,1.20901,1.1779,1.69485,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515
32,1448.83,1.07195,1.00321,1.38122,0.75365,0.74659,0.79867,0.43189,1.18673,1.15994,1.66142,0.0253965,0.0084655,0.0253965,0.0084655,0.0253965,0.0084655,0.0253965,0.0084655
33,1493.45,1.06041,0.99253,1.3691,0.75868,0.73295,0.79906,0.43372,1.18227,1.15509,1.64747,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416
34,1538.52,1.05764,0.9851,1.36677,0.74451,0.73891,0.7856,0.40524,1.22434,1.11771,1.71307,0.0250995,0.0083665,0.0250995,0.0083665,0.0250995,0.0083665,0.0250995,0.0083665
35,1582.48,1.05754,0.9833,1.36511,0.74181,0.74231,0.78873,0.41249,1.20577,1.14446,1.66881,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317
36,1627.88,1.05845,0.9883,1.369,0.74094,0.74691,0.78899,0.42301,1.18084,1.14098,1.63458,0.0248025,0.0082675,0.0248025,0.0082675,0.0248025,0.0082675,0.0248025,0.0082675
37,1671.97,1.04964,0.96928,1.35682,0.77466,0.72943,0.79967,0.43314,1.17231,1.13407,1.64864,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218
38,1717.25,1.05531,0.98081,1.37062,0.75488,0.73302,0.79225,0.42323,1.19201,1.15286,1.6663,0.0245055,0.0081685,0.0245055,0.0081685,0.0245055,0.0081685,0.0245055,0.0081685
39,1761.63,1.05007,0.9684,1.36033,0.75583,0.74566,0.79324,0.41395,1.1944,1.11519,1.66382,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119
40,1806.6,1.04073,0.95794,1.35283,0.75738,0.74358,0.8004,0.42322,1.1945,1.12167,1.6675,0.0242085,0.0080695,0.0242085,0.0080695,0.0242085,0.0080695,0.0242085,0.0080695
41,1851.24,1.04087,0.96215,1.35121,0.75662,0.74944,0.79877,0.43504,1.19338,1.12025,1.6533,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802
