epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
53,3086.24,1.05776,0.94989,0.00923,0.74562,0.74247,0.78073,0.41347,1.27896,1.19256,0.01992,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
54,3143.36,1.04393,0.9309,0.00906,0.7477,0.75805,0.79049,0.42334,1.22853,1.20722,0.01888,0.0221295,0.0073765,0.0221295,0.0073765,0.0221295,0.0073765,0.0221295,0.0073765
55,3200.21,1.0519,0.93736,0.00903,0.74567,0.7607,0.79321,0.43383,1.21176,1.19557,0.01863,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327
56,3257.34,1.04778,0.93915,0.00913,0.75737,0.74897,0.79036,0.42234,1.25056,1.22011,0.01923,0.0218325,0.0072775,0.0218325,0.0072775,0.0218325,0.0072775,0.0218325,0.0072775
57,3313.67,1.04205,0.94237,0.00922,0.75446,0.74041,0.78005,0.41886,1.25781,1.25469,0.01954,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
58,3370.28,1.04044,0.92917,0.00911,0.77282,0.73151,0.78765,0.42489,1.23115,1.20391,0.01913,0.0215355,0.0071785,0.0215355,0.0071785,0.0215355,0.0071785,0.0215355,0.0071785
59,3426.24,1.03893,0.92746,0.00911,0.73513,0.75436,0.77114,0.40709,1.25118,1.26038,0.01949,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129
60,3483.49,1.03896,0.92458,0.00901,0.75471,0.74943,0.77989,0.41059,1.27115,1.25762,0.02008,0.0212385,0.0070795,0.0212385,0.0070795,0.0212385,0.0070795,0.0212385,0.0070795
61,3539.48,1.0351,0.92391,0.00909,0.75005,0.75472,0.7872,0.41615,1.2609,1.21918,0.01941,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
62,3596.54,1.02836,0.91495,0.00894,0.75125,0.75325,0.77882,0.41534,1.26229,1.23738,0.0194,0.0209415,0.0069805,0.0209415,0.0069805,0.0209415,0.0069805,0.0209415,0.0069805
63,3653.29,1.02847,0.91033,0.00906,0.73737,0.75023,0.77794,0.41336,1.25182,1.20103,0.01929,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
64,3710.22,1.02159,0.91555,0.0088,0.74984,0.73914,0.78045,0.41524,1.24881,1.19577,0.01922,0.0206445,0.0068815,0.0206445,0.0068815,0.0206445,0.0068815,0.0206445,0.0068815
65,3766.59,1.02255,0.90277,0.00888,0.75348,0.74786,0.78758,0.42667,1.23932,1.1973,0.0193,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
66,3823.13,1.01432,0.88907,0.00884,0.74748,0.75247,0.77969,0.4203,1.23535,1.23944,0.01887,0.0203475,0.0067825,0.0203475,0.0067825,0.0203475,0.0067825,0.0203475,0.0067825
67,3879.17,1.01572,0.88781,0.00871,0.75264,0.73597,0.7793,0.41808,1.25395,1.23001,0.01934,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
68,3936.3,1.01336,0.89318,0.00876,0.76387,0.72471,0.77807,0.41651,1.26071,1.23459,0.01957,0.0200505,0.0066835,0.0200505,0.0066835,0.0200505,0.0066835,0.0200505,0.0066835
69,3992.34,1.01522,0.88138,0.00879,0.76492,0.73803,0.78285,0.42226,1.24514,1.22564,0.01922,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
70,4049.24,1.00492,0.87563,0.00878,0.7574,0.74326,0.78274,0.42007,1.2542,1.26853,0.01937,0.0197535,0.0065845,0.0197535,0.0065845,0.0197535,0.0065845,0.0197535,0.0065845
71,4106.06,1.00607,0.87447,0.00862,0.75578,0.73221,0.77542,0.4148,1.25907,1.28006,0.01957,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
72,4161.98,1.00716,0.87548,0.00859,0.75281,0.7477,0.78445,0.42138,1.24719,1.21429,0.01917,0.0194565,0.0064855,0.0194565,0.0064855,0.0194565,0.0064855,0.0194565,0.0064855
73,4219.31,1.00591,0.86811,0.00868,0.75944,0.73343,0.78081,0.4186,1.25572,1.23597,0.01921,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
74,4275.98,1.00239,0.87807,0.00869,0.75396,0.74802,0.78054,0.41515,1.24122,1.25701,0.01916,0.0191595,0.0063865,0.0191595,0.0063865,0.0191595,0.0063865,0.0191595,0.0063865
75,4331.91,0.9982,0.86637,0.00859,0.75702,0.73803,0.78007,0.42131,1.25381,1.24699,0.01919,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
76,4389.04,0.98843,0.86142,0.0086,0.74091,0.75801,0.77973,0.41676,1.25288,1.23377,0.01928,0.0188625,0.0062875,0.0188625,0.0062875,0.0188625,0.0062875,0.0188625,0.0062875
77,4444.86,0.99363,0.85795,0.00862,0.74688,0.75477,0.77746,0.41523,1.25973,1.23588,0.01925,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
78,4501.89,0.99341,0.84339,0.00865,0.75781,0.73739,0.77337,0.41219,1.26932,1.26365,0.01973,0.0185655,0.0061885,0.0185655,0.0061885,0.0185655,0.0061885,0.0185655,0.0061885
79,4558.5,0.99072,0.85232,0.00847,0.74009,0.75563,0.77697,0.4145,1.26043,1.23003,0.01951,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
80,4614.4,0.98273,0.84333,0.00836,0.74566,0.74527,0.77585,0.41591,1.25323,1.24619,0.01943,0.0182685,0.0060895,0.0182685,0.0060895,0.0182685,0.0060895,0.0182685,0.0060895
81,4671.63,0.98593,0.84893,0.00842,0.76361,0.73665,0.77624,0.41458,1.25311,1.24569,0.01911,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
82,4728.3,0.97676,0.8374,0.00834,0.76944,0.73933,0.78448,0.42054,1.25952,1.2237,0.01955,0.0179715,0.0059905,0.0179715,0.0059905,0.0179715,0.0059905,0.0179715,0.0059905
83,4784.05,0.97719,0.83526,0.00847,0.74037,0.75547,0.77827,0.41754,1.25885,1.19752,0.01946,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
84,4841.17,0.97711,0.84429,0.00837,0.75301,0.74294,0.77519,0.41381,1.26152,1.24927,0.01958,0.0176745,0.0058915,0.0176745,0.0058915,0.0176745,0.0058915,0.0176745,0.0058915
85,4897.08,0.97474,0.83829,0.00839,0.77138,0.73137,0.77585,0.41318,1.27063,1.22421,0.0196,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
86,4954.33,0.96726,0.83425,0.00819,0.76186,0.7339,0.77616,0.41252,1.26895,1.25044,0.01959,0.0173775,0.0057925,0.0173775,0.0057925,0.0173775,0.0057925,0.0173775,0.0057925
87,5011.07,0.96881,0.81098,0.00817,0.74573,0.7516,0.77582,0.41169,1.25591,1.24625,0.01925,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
88,5067.7,0.96877,0.81566,0.00822,0.75726,0.74215,0.77961,0.41614,1.26157,1.26319,0.01962,0.0170805,0.0056935,0.0170805,0.0056935,0.0170805,0.0056935,0.0170805,0.0056935
89,5123.46,0.96336,0.8138,0.00821,0.76716,0.73533,0.77703,0.41009,1.26553,1.27982,0.01962,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
90,5180.65,0.96846,0.81674,0.00823,0.75711,0.74183,0.77432,0.41191,1.26202,1.27317,0.01973,0.0167835,0.0055945,0.0167835,0.0055945,0.0167835,0.0055945,0.0167835,0.0055945
91,5236.65,0.95918,0.81284,0.00816,0.76325,0.73723,0.77235,0.40749,1.28428,1.28329,0.02003,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
92,5293.52,0.9542,0.81524,0.00814,0.76395,0.72677,0.76962,0.40781,1.26855,1.28645,0.01972,0.0164865,0.0054955,0.0164865,0.0054955,0.0164865,0.0054955,0.0164865,0.0054955
93,5350.52,0.95733,0.81336,0.00813,0.75881,0.74041,0.7733,0.40883,1.26283,1.29314,0.0196,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
94,5407.43,0.95574,0.80805,0.00814,0.75722,0.73893,0.77218,0.40933,1.26556,1.2847,0.01972,0.0161895,0.0053965,0.0161895,0.0053965,0.0161895,0.0053965,0.0161895,0.0053965
95,5463.78,0.95574,0.8052,0.00806,0.74722,0.75293,0.76942,0.40567,1.26673,1.30271,0.01967,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
96,5520.67,0.95242,0.79276,0.00804,0.75348,0.75271,0.77595,0.41164,1.26549,1.2812,0.01955,0.0158925,0.0052975,0.0158925,0.0052975,0.0158925,0.0052975,0.0158925,0.0052975
97,5576.5,0.94061,0.78313,0.00782,0.74964,0.74136,0.77023,0.40858,1.28272,1.28926,0.01992,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
98,5633.93,0.94428,0.78677,0.00797,0.74605,0.74026,0.76937,0.40903,1.27031,1.30089,0.01969,0.0155955,0.0051985,0.0155955,0.0051985,0.0155955,0.0051985,0.0155955,0.0051985
99,5689.96,0.94539,0.79457,0.00793,0.74218,0.7427,0.76404,0.40407,1.27522,1.29939,0.01986,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
100,5747.01,0.94611,0.79398,0.00807,0.73075,0.74499,0.7611,0.40293,1.27363,1.30198,0.01981,0.0152985,0.0050995,0.0152985,0.0050995,0.0152985,0.0050995,0.0152985,0.0050995
101,5803.79,0.93867,0.79135,0.00797,0.73739,0.74596,0.76002,0.40226,1.28092,1.30813,0.01993,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
