epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
43,2450.75,1.07285,0.99448,0.00945,0.73108,0.72835,0.75554,0.37844,1.26512,1.2425,0.01949,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921
44,2506.35,1.07742,0.99907,0.0094,0.74212,0.72926,0.76806,0.39165,1.25488,1.2354,0.01914,0.0236145,0.0078715,0.0236145,0.0078715,0.0236145,0.0078715,0.0236145,0.0078715
45,2563.57,1.07149,0.99573,0.00944,0.73468,0.75265,0.7757,0.40552,1.25408,1.24025,0.01918,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822
46,2619.05,1.07535,0.97346,0.00955,0.73975,0.76007,0.78308,0.41208,1.26173,1.20358,0.01937,0.0233175,0.0077725,0.0233175,0.0077725,0.0233175,0.0077725,0.0233175,0.0077725
47,2675.99,1.0646,0.98487,0.00941,0.74536,0.7501,0.78741,0.42577,1.22809,1.22935,0.01907,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723
48,2732.97,1.06372,0.97837,0.00931,0.75334,0.73105,0.77213,0.40317,1.23946,1.29212,0.01897,0.0230205,0.0076735,0.0230205,0.0076735,0.0230205,0.0076735,0.0230205,0.0076735
49,2789.46,1.0651,0.97052,0.00935,0.75812,0.74564,0.77915,0.41217,1.24627,1.24992,0.01919,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624
50,2845.58,1.06118,0.97758,0.00937,0.75541,0.75475,0.78993,0.42031,1.23251,1.22575,0.01869,0.0227235,0.0075745,0.0227235,0.0075745,0.0227235,0.0075745,0.0227235,0.0075745
51,2902.18,1.05757,0.95423,0.00916,0.75144,0.74485,0.78024,0.40428,1.25401,1.25036,0.01907,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525
52,2957.84,1.05398,0.94804,0.0092,0.76425,0.74072,0.78427,0.42194,1.25598,1.25763,0.01937,0.0224265,0.0074755,0.0224265,0.0074755,0.0224265,0.0074755,0.0224265,0.0074755
53,3015,1.05642,0.9489,0.00923,0.74518,0.75591,0.7835,0.41454,1.2623,1.24591,0.0194,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
54,3070.48,1.04262,0.92989,0.00905,0.75703,0.74691,0.78252,0.41086,1.24797,1.28158,0.01899,0.0221295,0.0073765,0.0221295,0.0073765,0.0221295,0.0073765,0.0221295,0.0073765
55,3127.63,1.04833,0.92522,0.00898,0.74884,0.74754,0.78001,0.42165,1.24374,1.22851,0.01908,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327
56,3184.51,1.04979,0.92414,0.00913,0.7603,0.74326,0.78518,0.42482,1.2535,1.23805,0.01914,0.0218325,0.0072775,0.0218325,0.0072775,0.0218325,0.0072775,0.0218325,0.0072775
57,3240.77,1.03865,0.92875,0.00916,0.75886,0.73658,0.78668,0.42335,1.2612,1.25458,0.01962,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
58,3296.53,1.03708,0.92271,0.00909,0.74166,0.75117,0.7735,0.41133,1.25633,1.23953,0.01922,0.0215355,0.0071785,0.0215355,0.0071785,0.0215355,0.0071785,0.0215355,0.0071785
59,3353.63,1.03056,0.9213,0.00901,0.75222,0.72744,0.77439,0.40795,1.25888,1.21456,0.01944,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129
60,3409.51,1.03325,0.91575,0.00898,0.75803,0.73977,0.77842,0.41705,1.24911,1.24633,0.01927,0.0212385,0.0070795,0.0212385,0.0070795,0.0212385,0.0070795,0.0212385,0.0070795
61,3466.31,1.03332,0.91146,0.00908,0.74856,0.74732,0.77773,0.40999,1.26872,1.24687,0.01955,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
62,3522.96,1.03049,0.90527,0.00897,0.76122,0.7496,0.78375,0.4167,1.22897,1.25923,0.01866,0.0209415,0.0069805,0.0209415,0.0069805,0.0209415,0.0069805,0.0209415,0.0069805
63,3578.54,1.02579,0.91047,0.00903,0.74277,0.75182,0.77434,0.41227,1.26646,1.25071,0.01948,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
64,3636.02,1.01956,0.89658,0.00877,0.75032,0.74152,0.77481,0.40743,1.27545,1.21546,0.01969,0.0206445,0.0068815,0.0206445,0.0068815,0.0206445,0.0068815,0.0206445,0.0068815
65,3692.53,1.0215,0.89585,0.00886,0.75589,0.74984,0.77911,0.41321,1.24873,1.23944,0.01915,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
66,3748.11,1.0131,0.8838,0.00884,0.77385,0.73528,0.78188,0.41836,1.247,1.24113,0.01903,0.0203475,0.0067825,0.0203475,0.0067825,0.0203475,0.0067825,0.0203475,0.0067825
67,3805.47,1.01657,0.88683,0.00873,0.74623,0.74738,0.77382,0.41312,1.25759,1.22963,0.01928,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
68,3861.02,1.01646,0.88231,0.00877,0.76249,0.73945,0.78211,0.42035,1.25344,1.23591,0.0193,0.0200505,0.0066835,0.0200505,0.0066835,0.0200505,0.0066835,0.0200505,0.0066835
69,3918.05,1.01002,0.8826,0.00873,0.77273,0.72883,0.7737,0.4126,1.26205,1.27354,0.01939,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
70,3974.19,1.00156,0.87115,0.00874,0.7494,0.74026,0.77063,0.40836,1.27122,1.28366,0.01949,0.0197535,0.0065845,0.0197535,0.0065845,0.0197535,0.0065845,0.0197535,0.0065845
71,4030.47,1.00055,0.87797,0.00853,0.74749,0.75278,0.77771,0.41865,1.25734,1.2736,0.01942,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
72,4086.96,1.00776,0.86596,0.00859,0.75272,0.73855,0.77129,0.41222,1.27022,1.25838,0.01962,0.0194565,0.0064855,0.0194565,0.0064855,0.0194565,0.0064855,0.0194565,0.0064855
73,4142.6,1.00077,0.8643,0.0086,0.75584,0.74175,0.76839,0.40924,1.27046,1.26139,0.01944,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
74,4199.59,1.00148,0.87852,0.00864,0.7398,0.75103,0.76538,0.40762,1.2574,1.2645,0.01915,0.0191595,0.0063865,0.0191595,0.0063865,0.0191595,0.0063865,0.0191595,0.0063865
75,4256.4,0.99914,0.86024,0.00858,0.74944,0.74405,0.7732,0.41083,1.25027,1.25818,0.01906,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
76,4312.08,0.98388,0.85352,0.00854,0.74744,0.74854,0.76987,0.41168,1.25738,1.26037,0.01909,0.0188625,0.0062875,0.0188625,0.0062875,0.0188625,0.0062875,0.0188625,0.0062875
77,4368.73,0.99222,0.85069,0.00859,0.76533,0.72772,0.76427,0.40812,1.26638,1.30616,0.01947,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
78,4425.27,0.989,0.84623,0.00861,0.75029,0.73533,0.76513,0.40521,1.25734,1.30465,0.01894,0.0185655,0.0061885,0.0185655,0.0061885,0.0185655,0.0061885,0.0185655,0.0061885
79,4481.17,0.98513,0.84752,0.0084,0.75734,0.73692,0.76965,0.40863,1.26335,1.26757,0.01922,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
